iteration,sigma_c_low_ai,sigma_c_medium_ai,sigma_c_high_ai,sigma_f_low_verify,sigma_f_base_verify,sigma_f_high_verify,sigma_f_sus_low,sigma_f_sus_mid,sigma_f_sus_high,candidate_br_low,candidate_br_medium,candidate_br_high,firm_br_verification,firm_br_suspicion_idx
34,0.972972972972973,0.972972972972973,0.972972972972973,0.8636363636363636,0.06818181818181818,0.06818181818181818,0.06818181818181818,0.11363636363636365,0.8181818181818181,1,1,1,LowVerify,2
35,0.9736842105263158,0.9736842105263158,0.9736842105263158,0.8666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.11111111111111112,0.8222222222222223,1,1,1,LowVerify,2
36,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.8695652173913044,0.06521739130434782,0.06521739130434782,0.06521739130434782,0.10869565217391304,0.8260869565217391,1,1,1,LowVerify,2
37,0.975,0.975,0.975,0.8723404255319149,0.06382978723404255,0.06382978723404255,0.06382978723404255,0.10638297872340426,0.8297872340425533,1,1,1,LowVerify,2
38,0.975609756097561,0.975609756097561,0.975609756097561,0.875,0.0625,0.0625,0.0625,0.10416666666666666,0.8333333333333334,1,1,1,LowVerify,2
39,0.9761904761904762,0.9761904761904762,0.9761904761904762,0.8775510204081632,0.061224489795918366,0.061224489795918366,0.061224489795918366,0.1020408163265306,0.8367346938775511,1,1,1,LowVerify,2
40,0.9767441860465116,0.9767441860465116,0.9767441860465116,0.88,0.06,0.06,0.06,0.1,0.8400000000000001,1,1,1,LowVerify,2
41,0.9772727272727273,0.9772727272727273,0.9772727272727273,0.8823529411764706,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.09803921568627451,0.8431372549019609,1,1,1,LowVerify,2
42,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.8846153846153846,0.057692307692307696,0.057692307692307696,0.057692307692307696,0.09615384615384616,0.8461538461538463,1,1,1,LowVerify,2
43,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.8867924528301887,0.05660377358490566,0.05660377358490566,0.05660377358490566,0.09433962264150943,0.8490566037735849,1,1,1,LowVerify,2
44,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.8888888888888888,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.09259259259259259,0.8518518518518517,1,1,1,LowVerify,2
45,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.890909090909091,0.05454545454545454,0.05454545454545454,0.05454545454545454,0.09090909090909091,0.8545454545454546,1,1,1,LowVerify,2
46,0.9795918367346939,0.9795918367346939,0.9795918367346939,0.8928571428571428,0.05357142857142857,0.05357142857142857,0.05357142857142857,0.08928571428571427,0.8571428571428572,1,1,1,LowVerify,2
47,0.98,0.98,0.98,0.8947368421052632,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.08771929824561403,0.8596491228070176,1,1,1,LowVerify,2
48,0.9803921568627451,0.9803921568627451,0.9803921568627451,0.896551724137931,0.05172413793103448,0.05172413793103448,0.05172413793103448,0.08620689655172414,0.8620689655172414,1,1,1,LowVerify,2
49,0.9807692307692307,0.9807692307692307,0.9807692307692307,0.8983050847457628,0.05084745762711865,0.05084745762711865,0.05084745762711865,0.0847457627118644,0.8644067796610169,1,1,1,LowVerify,2
50,0.9811320754716981,0.9811320754716981,0.9811320754716981,0.9,0.05,0.05,0.05,0.08333333333333333,0.8666666666666668,1,1,1,LowVerify,2
51,0.9814814814814815,0.9814814814814815,0.9814814814814815,0.9016393442622951,0.04918032786885246,0.04918032786885246,0.04918032786885246,0.0819672131147541,0.8688524590163935,1,1,1,LowVerify,2
52,0.9818181818181818,0.9818181818181818,0.9818181818181818,0.903225806451613,0.04838709677419355,0.04838709677419355,0.04838709677419355,0.08064516129032258,0.8709677419354839,1,1,1,LowVerify,2
53,0.9821428571428571,0.9821428571428571,0.9821428571428571,0.9047619047619048,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.07936507936507936,0.873015873015873,1,1,1,LowVerify,2
54,0.9824561403508771,0.9824561403508771,0.9824561403508771,0.90625,0.046875,0.046875,0.046875,0.078125,0.875,1,1,1,LowVerify,2
55,0.9827586206896551,0.9827586206896551,0.9827586206896551,0.9076923076923077,0.046153846153846156,0.046153846153846156,0.046153846153846156,0.07692307692307693,0.8769230769230769,1,1,1,LowVerify,2
56,0.9830508474576272,0.9830508474576272,0.9830508474576272,0.9090909090909092,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.07575757575757576,0.8787878787878788,1,1,1,LowVerify,2
57,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9104477611940298,0.04477611940298507,0.04477611940298507,0.04477611940298507,0.07462686567164178,0.8805970149253732,1,1,1,LowVerify,2
58,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.9117647058823529,0.044117647058823525,0.044117647058823525,0.044117647058823525,0.07352941176470588,0.8823529411764705,1,1,1,LowVerify,2
59,0.9838709677419355,0.9838709677419355,0.9838709677419355,0.9130434782608696,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.07246376811594203,0.8840579710144927,1,1,1,LowVerify,2
60,0.9841269841269841,0.9841269841269841,0.9841269841269841,0.9142857142857143,0.04285714285714286,0.04285714285714286,0.04285714285714286,0.07142857142857142,0.8857142857142856,1,1,1,LowVerify,2
61,0.984375,0.984375,0.984375,0.9154929577464789,0.04225352112676056,0.04225352112676056,0.04225352112676056,0.07042253521126761,0.8873239436619718,1,1,1,LowVerify,2
62,0.9846153846153847,0.9846153846153847,0.9846153846153847,0.9166666666666667,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.06944444444444445,0.8888888888888888,1,1,1,LowVerify,2
63,0.9848484848484849,0.9848484848484849,0.9848484848484849,0.9178082191780822,0.0410958904109589,0.0410958904109589,0.0410958904109589,0.0684931506849315,0.8904109589041096,1,1,1,LowVerify,2
64,0.9850746268656716,0.9850746268656716,0.9850746268656716,0.918918918918919,0.04054054054054054,0.04054054054054054,0.04054054054054054,0.06756756756756757,0.8918918918918919,1,1,1,LowVerify,2
65,0.9852941176470589,0.9852941176470589,0.9852941176470589,0.92,0.04,0.04,0.04,0.06666666666666667,0.8933333333333333,1,1,1,LowVerify,2
66,0.9855072463768116,0.9855072463768116,0.9855072463768116,0.9210526315789473,0.039473684210526314,0.039473684210526314,0.039473684210526314,0.06578947368421052,0.8947368421052633,1,1,1,LowVerify,2
67,0.9857142857142858,0.9857142857142858,0.9857142857142858,0.922077922077922,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.06493506493506494,0.8961038961038961,1,1,1,LowVerify,2
68,0.9859154929577465,0.9859154929577465,0.9859154929577465,0.9230769230769231,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.0641025641025641,0.8974358974358974,1,1,1,LowVerify,2
69,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.9240506329113924,0.0379746835443038,0.0379746835443038,0.0379746835443038,0.06329113924050633,0.8987341772151898,1,1,1,LowVerify,2
70,0.9863013698630136,0.9863013698630136,0.9863013698630136,0.925,0.037500000000000006,0.037500000000000006,0.037500000000000006,0.0625,0.8999999999999999,1,1,1,LowVerify,2
71,0.9864864864864865,0.9864864864864865,0.9864864864864865,0.9259259259259259,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.06172839506172839,0.9012345679012346,1,1,1,LowVerify,2
72,0.9866666666666667,0.9866666666666667,0.9866666666666667,0.926829268292683,0.03658536585365854,0.03658536585365854,0.03658536585365854,0.06097560975609756,0.9024390243902439,1,1,1,LowVerify,2
73,0.9868421052631579,0.9868421052631579,0.9868421052631579,0.927710843373494,0.03614457831325302,0.03614457831325302,0.03614457831325302,0.060240963855421686,0.9036144578313253,1,1,1,LowVerify,2
74,0.987012987012987,0.987012987012987,0.987012987012987,0.9285714285714286,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.05952380952380952,0.9047619047619047,1,1,1,LowVerify,2
75,0.9871794871794872,0.9871794871794872,0.9871794871794872,0.9294117647058824,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.058823529411764705,0.9058823529411764,1,1,1,LowVerify,2
76,0.9873417721518988,0.9873417721518988,0.9873417721518988,0.9302325581395349,0.03488372093023256,0.03488372093023256,0.03488372093023256,0.05813953488372093,0.9069767441860466,1,1,1,LowVerify,2
77,0.9875,0.9875,0.9875,0.9310344827586208,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.05747126436781609,0.9080459770114943,1,1,1,LowVerify,2
78,0.9876543209876543,0.9876543209876543,0.9876543209876543,0.9318181818181818,0.03409090909090909,0.03409090909090909,0.03409090909090909,0.05681818181818182,0.9090909090909091,1,1,1,LowVerify,2
79,0.9878048780487805,0.9878048780487805,0.9878048780487805,0.9325842696629213,0.033707865168539325,0.033707865168539325,0.033707865168539325,0.056179775280898875,0.9101123595505618,1,1,1,LowVerify,2
80,0.9879518072289156,0.9879518072289156,0.9879518072289156,0.9333333333333332,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.05555555555555556,0.911111111111111,1,1,1,LowVerify,2
81,0.9880952380952381,0.9880952380952381,0.9880952380952381,0.934065934065934,0.03296703296703297,0.03296703296703297,0.03296703296703297,0.05494505494505495,0.912087912087912,1,1,1,LowVerify,2
82,0.9882352941176471,0.9882352941176471,0.9882352941176471,0.9347826086956521,0.03260869565217391,0.03260869565217391,0.03260869565217391,0.05434782608695652,0.9130434782608696,1,1,1,LowVerify,2
83,0.9883720930232558,0.9883720930232558,0.9883720930232558,0.9354838709677419,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.05376344086021506,0.9139784946236559,1,1,1,LowVerify,2
84,0.9885057471264368,0.9885057471264368,0.9885057471264368,0.9361702127659574,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.05319148936170213,0.9148936170212765,1,1,1,LowVerify,2
85,0.9886363636363636,0.9886363636363636,0.9886363636363636,0.9368421052631579,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.05263157894736842,0.9157894736842106,1,1,1,LowVerify,2
86,0.9887640449438202,0.9887640449438202,0.9887640449438202,0.9375,0.03125,0.03125,0.03125,0.05208333333333333,0.9166666666666666,1,1,1,LowVerify,2
87,0.9888888888888889,0.9888888888888889,0.9888888888888889,0.9381443298969072,0.030927835051546393,0.030927835051546393,0.030927835051546393,0.05154639175257732,0.9175257731958762,1,1,1,LowVerify,2
88,0.989010989010989,0.989010989010989,0.989010989010989,0.9387755102040817,0.030612244897959183,0.030612244897959183,0.030612244897959183,0.0510204081632653,0.9183673469387755,1,1,1,LowVerify,2
89,0.9891304347826086,0.9891304347826086,0.9891304347826086,0.9393939393939394,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.05050505050505051,0.9191919191919191,1,1,1,LowVerify,2
90,0.989247311827957,0.989247311827957,0.989247311827957,0.9400000000000001,0.03,0.03,0.03,0.05,0.92,1,1,1,LowVerify,2
91,0.9893617021276596,0.9893617021276596,0.9893617021276596,0.9405940594059407,0.0297029702970297,0.0297029702970297,0.0297029702970297,0.04950495049504951,0.9207920792079208,1,1,1,LowVerify,2
92,0.9894736842105263,0.9894736842105263,0.9894736842105263,0.9411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.049019607843137254,0.9215686274509803,1,1,1,LowVerify,2
93,0.9895833333333334,0.9895833333333334,0.9895833333333334,0.941747572815534,0.029126213592233007,0.029126213592233007,0.029126213592233007,0.04854368932038834,0.9223300970873787,1,1,1,LowVerify,2
94,0.9896907216494846,0.9896907216494846,0.9896907216494846,0.9423076923076923,0.028846153846153848,0.028846153846153848,0.028846153846153848,0.04807692307692308,0.923076923076923,1,1,1,LowVerify,2
95,0.9897959183673469,0.9897959183673469,0.9897959183673469,0.9428571428571428,0.028571428571428574,0.028571428571428574,0.028571428571428574,0.04761904761904762,0.9238095238095237,1,1,1,LowVerify,2
96,0.98989898989899,0.98989898989899,0.98989898989899,0.9433962264150944,0.02830188679245283,0.02830188679245283,0.02830188679245283,0.04716981132075471,0.9245283018867925,1,1,1,LowVerify,2
97,0.99,0.99,0.99,0.9439252336448598,0.02803738317757009,0.02803738317757009,0.02803738317757009,0.04672897196261682,0.9252336448598131,1,1,1,LowVerify,2
98,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.9444444444444444,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.046296296296296294,0.925925925925926,1,1,1,LowVerify,2
99,0.9901960784313726,0.9901960784313726,0.9901960784313726,0.944954128440367,0.027522935779816515,0.027522935779816515,0.027522935779816515,0.045871559633027525,0.926605504587156,1,1,1,LowVerify,2
100,0.9902912621359223,0.9902912621359223,0.9902912621359223,0.9454545454545454,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.045454545454545456,0.9272727272727271,1,1,1,LowVerify,2
101,0.9903846153846154,0.9903846153846154,0.9903846153846154,0.9459459459459459,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.04504504504504504,0.927927927927928,1,1,1,LowVerify,2
102,0.9904761904761905,0.9904761904761905,0.9904761904761905,0.9464285714285714,0.026785714285714284,0.026785714285714284,0.026785714285714284,0.04464285714285714,0.9285714285714285,1,1,1,LowVerify,2
103,0.9905660377358491,0.9905660377358491,0.9905660377358491,0.9469026548672566,0.02654867256637168,0.02654867256637168,0.02654867256637168,0.04424778761061947,0.9292035398230089,1,1,1,LowVerify,2
104,0.9906542056074766,0.9906542056074766,0.9906542056074766,0.9473684210526315,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.043859649122807015,0.9298245614035088,1,1,1,LowVerify,2
105,0.9907407407407407,0.9907407407407407,0.9907407407407407,0.9478260869565217,0.026086956521739132,0.026086956521739132,0.026086956521739132,0.043478260869565216,0.9304347826086955,1,1,1,LowVerify,2
106,0.9908256880733946,0.9908256880733946,0.9908256880733946,0.9482758620689655,0.02586206896551724,0.02586206896551724,0.02586206896551724,0.04310344827586207,0.9310344827586207,1,1,1,LowVerify,2
107,0.990909090909091,0.990909090909091,0.990909090909091,0.9487179487179487,0.025641025641025644,0.025641025641025644,0.025641025641025644,0.042735042735042736,0.9316239316239315,1,1,1,LowVerify,2
108,0.990990990990991,0.990990990990991,0.990990990990991,0.9491525423728814,0.025423728813559324,0.025423728813559324,0.025423728813559324,0.0423728813559322,0.9322033898305084,1,1,1,LowVerify,2
109,0.9910714285714286,0.9910714285714286,0.9910714285714286,0.9495798319327731,0.025210084033613446,0.025210084033613446,0.025210084033613446,0.04201680672268907,0.9327731092436974,1,1,1,LowVerify,2
110,0.9911504424778761,0.9911504424778761,0.9911504424778761,0.95,0.025,0.025,0.025,0.041666666666666664,0.9333333333333332,1,1,1,LowVerify,2
111,0.9912280701754386,0.9912280701754386,0.9912280701754386,0.9504132231404959,0.024793388429752067,0.024793388429752067,0.024793388429752067,0.04132231404958678,0.9338842975206612,1,1,1,LowVerify,2
112,0.991304347826087,0.991304347826087,0.991304347826087,0.9508196721311476,0.02459016393442623,0.02459016393442623,0.02459016393442623,0.04098360655737705,0.9344262295081968,1,1,1,LowVerify,2
113,0.9913793103448276,0.9913793103448276,0.9913793103448276,0.9512195121951219,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.04065040650406505,0.934959349593496,1,1,1,LowVerify,2
114,0.9914529914529915,0.9914529914529915,0.9914529914529915,0.9516129032258064,0.024193548387096774,0.024193548387096774,0.024193548387096774,0.04032258064516129,0.9354838709677419,1,1,1,LowVerify,2
115,0.9915254237288136,0.9915254237288136,0.9915254237288136,0.9520000000000001,0.024,0.024,0.024,0.04,0.936,1,1,1,LowVerify,2
116,0.9915966386554622,0.9915966386554622,0.9915966386554622,0.9523809523809523,0.023809523809523808,0.023809523809523808,0.023809523809523808,0.03968253968253968,0.9365079365079364,1,1,1,LowVerify,2
117,0.9916666666666667,0.9916666666666667,0.9916666666666667,0.9527559055118111,0.023622047244094488,0.023622047244094488,0.023622047244094488,0.03937007874015748,0.937007874015748,1,1,1,LowVerify,2
118,0.9917355371900827,0.9917355371900827,0.9917355371900827,0.953125,0.0234375,0.0234375,0.0234375,0.0390625,0.9375,1,1,1,LowVerify,2
119,0.9918032786885246,0.9918032786885246,0.9918032786885246,0.9534883720930232,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.03875968992248062,0.937984496124031,1,1,1,LowVerify,2
120,0.991869918699187,0.991869918699187,0.991869918699187,0.9538461538461539,0.023076923076923078,0.023076923076923078,0.023076923076923078,0.038461538461538464,0.9384615384615385,1,1,1,LowVerify,2
121,0.9919354838709677,0.9919354838709677,0.9919354838709677,0.9541984732824428,0.022900763358778626,0.022900763358778626,0.022900763358778626,0.03816793893129771,0.9389312977099237,1,1,1,LowVerify,2
122,0.992,0.992,0.992,0.9545454545454545,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.03787878787878788,0.9393939393939393,1,1,1,LowVerify,2
123,0.9920634920634921,0.9920634920634921,0.9920634920634921,0.9548872180451128,0.022556390977443608,0.022556390977443608,0.022556390977443608,0.03759398496240601,0.9398496240601504,1,1,1,LowVerify,2
124,0.9921259842519685,0.9921259842519685,0.9921259842519685,0.9552238805970149,0.022388059701492536,0.022388059701492536,0.022388059701492536,0.03731343283582089,0.9402985074626866,1,1,1,LowVerify,2
125,0.9921875,0.9921875,0.9921875,0.9555555555555556,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.037037037037037035,0.9407407407407408,1,1,1,LowVerify,2
126,0.9922480620155039,0.9922480620155039,0.9922480620155039,0.9558823529411765,0.022058823529411763,0.022058823529411763,0.022058823529411763,0.03676470588235294,0.9411764705882353,1,1,1,LowVerify,2
127,0.9923076923076923,0.9923076923076923,0.9923076923076923,0.9562043795620437,0.021897810218978103,0.021897810218978103,0.021897810218978103,0.0364963503649635,0.9416058394160584,1,1,1,LowVerify,2
128,0.9923664122137404,0.9923664122137404,0.9923664122137404,0.9565217391304348,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.036231884057971016,0.9420289855072465,1,1,1,LowVerify,2
129,0.9924242424242424,0.9924242424242424,0.9924242424242424,0.9568345323741008,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.03597122302158273,0.9424460431654675,1,1,1,LowVerify,2
130,0.9924812030075187,0.9924812030075187,0.9924812030075187,0.9571428571428572,0.02142857142857143,0.02142857142857143,0.02142857142857143,0.03571428571428571,0.9428571428571428,1,1,1,LowVerify,2
131,0.9925373134328358,0.9925373134328358,0.9925373134328358,0.9574468085106383,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.035460992907801414,0.9432624113475178,1,1,1,LowVerify,2
132,0.9925925925925926,0.9925925925925926,0.9925925925925926,0.9577464788732394,0.02112676056338028,0.02112676056338028,0.02112676056338028,0.035211267605633804,0.9436619718309859,1,1,1,LowVerify,2
133,0.9926470588235294,0.9926470588235294,0.9926470588235294,0.9580419580419581,0.02097902097902098,0.02097902097902098,0.02097902097902098,0.03496503496503497,0.9440559440559441,1,1,1,LowVerify,2
134,0.9927007299270073,0.9927007299270073,0.9927007299270073,0.9583333333333334,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.034722222222222224,0.9444444444444444,1,1,1,LowVerify,2
135,0.9927536231884058,0.9927536231884058,0.9927536231884058,0.9586206896551723,0.020689655172413793,0.020689655172413793,0.020689655172413793,0.034482758620689655,0.9448275862068966,1,1,1,LowVerify,2
136,0.9928057553956835,0.9928057553956835,0.9928057553956835,0.958904109589041,0.02054794520547945,0.02054794520547945,0.02054794520547945,0.03424657534246575,0.9452054794520548,1,1,1,LowVerify,2
137,0.9928571428571429,0.9928571428571429,0.9928571428571429,0.9591836734693878,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.03401360544217687,0.9455782312925171,1,1,1,LowVerify,2
138,0.9929078014184397,0.9929078014184397,0.9929078014184397,0.9594594594594594,0.02027027027027027,0.02027027027027027,0.02027027027027027,0.033783783783783786,0.945945945945946,1,1,1,LowVerify,2
139,0.9929577464788732,0.9929577464788732,0.9929577464788732,0.959731543624161,0.020134228187919462,0.020134228187919462,0.020134228187919462,0.03355704697986577,0.9463087248322147,1,1,1,LowVerify,2
140,0.993006993006993,0.993006993006993,0.993006993006993,0.96,0.02,0.02,0.02,0.03333333333333333,0.9466666666666668,1,1,1,LowVerify,2
141,0.9930555555555556,0.9930555555555556,0.9930555555555556,0.9602649006622517,0.019867549668874173,0.019867549668874173,0.019867549668874173,0.033112582781456956,0.9470198675496689,1,1,1,LowVerify,2
142,0.993103448275862,0.993103448275862,0.993103448275862,0.9605263157894737,0.019736842105263157,0.019736842105263157,0.019736842105263157,0.03289473684210526,0.9473684210526315,1,1,1,LowVerify,2
143,0.9931506849315068,0.9931506849315068,0.9931506849315068,0.9607843137254902,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.032679738562091505,0.9477124183006536,1,1,1,LowVerify,2
144,0.9931972789115646,0.9931972789115646,0.9931972789115646,0.961038961038961,0.01948051948051948,0.01948051948051948,0.01948051948051948,0.03246753246753247,0.9480519480519479,1,1,1,LowVerify,2
145,0.9932432432432432,0.9932432432432432,0.9932432432432432,0.9612903225806451,0.01935483870967742,0.01935483870967742,0.01935483870967742,0.03225806451612903,0.9483870967741935,1,1,1,LowVerify,2
