epoch,average_ai_usage,average_ai_usage_low,average_ai_usage_medium,average_ai_usage_high,average_offer,average_offer_low,average_offer_medium,average_offer_high,detection_rate,detection_rate_low,detection_rate_medium,detection_rate_high,average_individual_trust,average_global_trust,average_candidate_loss,average_company_loss,reject_rate,low_offer_rate,high_offer_rate,overoffer_rate,underoffer_rate,correct_match_rate,epsilon
21,0.317,0.46774193548387094,0.3142857142857143,0.09,1.218,0.9580645161290322,1.0959183673469388,1.92,0.081,0.1870967741935484,0.044897959183673466,0.005,0.46819999999999995,0.8803500000000005,-1.1289,0.568,0.013,0.756,0.231,0.344,0.016,0.64,0.08955869907338782
22,0.297,0.3903225806451613,0.3163265306122449,0.105,1.218,0.9580645161290322,1.0959183673469388,1.92,0.084,0.14838709677419354,0.07346938775510205,0.01,0.45964,0.8761500000000005,-1.12544,0.544,0.013,0.756,0.231,0.344,0.016,0.64,0.08911090557802087
23,0.26,0.36774193548387096,0.2530612244897959,0.11,1.204,0.9548387096774194,1.0714285714285714,1.915,0.061,0.12258064516129032,0.03877551020408163,0.02,0.45488999999999996,0.8731000000000005,-1.13825,0.514,0.014,0.768,0.218,0.331,0.017,0.652,0.08866535105013076
24,0.234,0.36129032258064514,0.22040816326530613,0.07,1.21,0.9774193548387097,1.073469387755102,1.905,0.066,0.10967741935483871,0.05918367346938776,0.015,0.44771999999999995,0.8698000000000006,-1.13683,0.525,0.007,0.776,0.217,0.339,0.019,0.642,0.08822202429488012
25,0.252,0.33548387096774196,0.2612244897959184,0.1,1.213,0.9774193548387097,1.0816326530612246,1.9,0.07,0.14516129032258066,0.04285714285714286,0.02,0.44409999999999994,0.8663000000000005,-1.13938,0.527,0.007,0.773,0.22,0.343,0.02,0.637,0.08778091417340572
26,0.237,0.2903225806451613,0.26326530612244897,0.09,1.212,0.9806451612903225,1.0816326530612246,1.89,0.05,0.0935483870967742,0.04081632653061224,0.005,0.44096,0.8638000000000007,-1.1588600000000002,0.518,0.006,0.776,0.218,0.344,0.022,0.634,0.0873420096025387
27,0.234,0.24838709677419354,0.2836734693877551,0.09,1.216,0.9806451612903225,1.0857142857142856,1.9,0.064,0.1032258064516129,0.05714285714285714,0.02,0.43536,0.8606000000000007,-1.1464,0.505,0.006,0.772,0.222,0.346,0.02,0.634,0.086905299554526
28,0.22,0.267741935483871,0.23673469387755103,0.105,1.217,0.9903225806451613,1.0857142857142856,1.89,0.059,0.10967741935483871,0.05102040816326531,0.0,0.43146999999999996,0.8576500000000007,-1.1541100000000002,0.518,0.003,0.777,0.22,0.349,0.022,0.629,0.08647077305675337
29,0.213,0.25161290322580643,0.24489795918367346,0.075,1.211,0.9870967741935484,1.0755102040816327,1.89,0.059,0.0935483870967742,0.05510204081632653,0.015,0.42782,0.8547000000000008,-1.14835,0.502,0.004,0.781,0.215,0.343,0.022,0.635,0.0860384191914696
30,0.203,0.23870967741935484,0.22244897959183674,0.1,1.216,0.9903225806451613,1.083673469387755,1.89,0.054,0.0967741935483871,0.04897959183673469,0.0,0.42388,0.8520000000000006,-1.1580599999999999,0.507,0.003,0.778,0.219,0.348,0.022,0.63,0.08560822709551225
31,0.179,0.20967741935483872,0.20204081632653062,0.075,1.205,0.9838709677419355,1.0612244897959184,1.9,0.057,0.07741935483870968,0.05918367346938776,0.02,0.41737,0.8491500000000007,-1.1414900000000003,0.47,0.005,0.785,0.21,0.335,0.02,0.645,0.08518018596003468
32,0.142,0.20967741935483872,0.14489795918367346,0.03,1.195,0.9903225806451613,1.042857142857143,1.885,0.041,0.08064516129032258,0.030612244897959183,0.005,0.41831999999999997,0.8471000000000007,-1.1549500000000001,0.46,0.003,0.799,0.198,0.328,0.023,0.649,0.08475428503023451
33,0.119,0.2064516129032258,0.10204081632653061,0.025,1.191,0.9870967741935484,1.0387755102040817,1.88,0.043,0.0935483870967742,0.02857142857142857,0.0,0.41974,0.8449500000000008,-1.14942,0.456,0.004,0.801,0.195,0.325,0.024,0.651,0.08433051360508334
34,0.131,0.15161290322580645,0.15714285714285714,0.035,1.197,0.9870967741935484,1.0510204081632653,1.88,0.029,0.04516129032258064,0.026530612244897958,0.01,0.41971,0.8435000000000008,-1.1679700000000002,0.451,0.004,0.795,0.201,0.331,0.024,0.645,0.08390886103705793
35,0.12,0.16129032258064516,0.1326530612244898,0.025,1.189,0.9870967741935484,1.0387755102040817,1.87,0.025,0.06451612903225806,0.01020408163265306,0.0,0.42486000000000007,0.8422500000000008,-1.1691500000000001,0.446,0.004,0.803,0.193,0.325,0.026,0.649,0.08348931673187264
36,0.129,0.14516129032258066,0.14489795918367346,0.065,1.196,0.9903225806451613,1.0510204081632653,1.87,0.029,0.05161290322580645,0.026530612244897958,0.0,0.42635,0.8408000000000009,-1.1684900000000003,0.454,0.003,0.798,0.199,0.332,0.026,0.642,0.08307187014821328
37,0.123,0.14193548387096774,0.1469387755102041,0.035,1.195,0.9903225806451613,1.046938775510204,1.875,0.048,0.05806451612903226,0.05714285714285714,0.01,0.42408000000000007,0.8384000000000009,-1.14473,0.447,0.003,0.799,0.198,0.33,0.025,0.645,0.08265651079747222
38,0.09,0.12903225806451613,0.08979591836734693,0.03,1.183,0.9903225806451613,1.026530612244898,1.865,0.029,0.04838709677419355,0.02857142857142857,0.0,0.4267800000000001,0.8389500000000009,-1.1566999999999998,0.427,0.003,0.811,0.186,0.32,0.027,0.653,0.08224322824348486
39,0.093,0.11290322580645161,0.08979591836734693,0.07,1.189,0.9903225806451613,1.036734693877551,1.87,0.021,0.035483870967741936,0.018367346938775512,0.005,0.42979000000000006,0.837900000000001,-1.1710100000000003,0.43,0.003,0.805,0.192,0.325,0.026,0.649,0.08183201210226744
40,0.087,0.0935483870967742,0.09387755102040816,0.06,1.187,0.9903225806451613,1.0346938775510204,1.865,0.022,0.05161290322580645,0.012244897959183673,0.0,0.43499,0.8368000000000009,-1.1702000000000004,0.424,0.003,0.807,0.19,0.324,0.027,0.649,0.0814228520417561
41,0.11,0.12258064516129032,0.13877551020408163,0.02,1.194,0.9838709677419355,1.0530612244897959,1.865,0.033,0.041935483870967745,0.04081632653061224,0.0,0.43557000000000007,0.8351500000000008,-1.1615799999999998,0.449,0.005,0.796,0.199,0.331,0.027,0.642,0.08101573778154732
42,0.1,0.1,0.12653061224489795,0.035,1.187,0.9774193548387097,1.042857142857143,1.865,0.019,0.02903225806451613,0.018367346938775512,0.005,0.43983000000000005,0.835200000000001,-1.17226,0.43,0.007,0.799,0.194,0.324,0.027,0.649,0.08061065909263958
43,0.121,0.10967741935483871,0.15510204081632653,0.055,1.187,0.967741935483871,1.0510204081632653,1.86,0.031,0.03225806451612903,0.04081632653061224,0.005,0.43858,0.8346500000000011,-1.15475,0.44,0.01,0.793,0.197,0.325,0.028,0.647,0.08020760579717638
44,0.072,0.08387096774193549,0.07551020408163266,0.045,1.17,0.967741935483871,1.0142857142857142,1.865,0.021,0.025806451612903226,0.022448979591836733,0.01,0.44137,0.835600000000001,-1.1517899999999999,0.394,0.01,0.81,0.18,0.307,0.027,0.666,0.0798065677681905
45,0.086,0.1,0.09183673469387756,0.05,1.174,0.967741935483871,1.0224489795918368,1.865,0.02,0.03870967741935484,0.0163265306122449,0.0,0.44521000000000005,0.8346000000000012,-1.1578400000000002,0.407,0.01,0.806,0.184,0.311,0.027,0.662,0.07940753492934956
46,0.093,0.11935483870967742,0.09591836734693877,0.045,1.179,0.9612903225806452,1.0346938775510204,1.87,0.019,0.035483870967741936,0.014285714285714285,0.005,0.44872000000000006,0.8356500000000011,-1.16351,0.421,0.012,0.797,0.191,0.315,0.026,0.659,0.07901049725470281
47,0.083,0.12580645161290321,0.08775510204081632,0.005,1.182,0.964516129032258,1.0408163265306123,1.865,0.029,0.054838709677419356,0.024489795918367346,0.0,0.44859000000000004,0.8342000000000012,-1.1528699999999998,0.432,0.011,0.796,0.193,0.319,0.027,0.654,0.0786154447684293
48,0.075,0.08387096774193549,0.0836734693877551,0.04,1.174,0.9516129032258065,1.030612244897959,1.87,0.021,0.041935483870967745,0.014285714285714285,0.005,0.45049,0.8351500000000012,-1.1549,0.403,0.015,0.796,0.189,0.31,0.026,0.664,0.07822236754458715
49,0.063,0.05161290322580645,0.08571428571428572,0.025,1.175,0.9451612903225807,1.036734693877551,1.87,0.014,0.01935483870967742,0.014285714285714285,0.005,0.45445,0.8364500000000012,-1.16496,0.397,0.017,0.791,0.192,0.311,0.026,0.663,0.07783125570686422
50,0.091,0.08387096774193549,0.10816326530612246,0.06,1.184,0.932258064516129,1.0612244897959184,1.875,0.019,0.016129032258064516,0.022448979591836733,0.015,0.4542500000000001,0.8355000000000012,-1.1648,0.425,0.021,0.774,0.205,0.319,0.025,0.656,0.0774420994283299
51,0.108,0.07741935483870968,0.15918367346938775,0.03,1.17,0.8935483870967742,1.0591836734693878,1.87,0.028,0.025806451612903226,0.04081632653061224,0.0,0.4538900000000001,0.8341000000000012,-1.1416399999999998,0.411,0.033,0.764,0.203,0.306,0.026,0.668,0.07705488893118825
52,0.111,0.16129032258064516,0.10816326530612246,0.04,1.155,0.8806451612903226,1.036734693877551,1.87,0.024,0.03225806451612903,0.026530612244897958,0.005,0.45342000000000016,0.8329000000000013,-1.1305300000000003,0.411,0.037,0.771,0.192,0.291,0.026,0.683,0.07666961448653231
53,0.102,0.17419354838709677,0.09387755102040816,0.01,1.152,0.8870967741935484,1.0285714285714285,1.865,0.026,0.05161290322580645,0.02040816326530612,0.0,0.45410000000000006,0.8326000000000013,-1.1266800000000001,0.411,0.035,0.778,0.187,0.289,0.027,0.684,0.07628626641409965
54,0.116,0.16129032258064516,0.12040816326530612,0.035,1.149,0.8516129032258064,1.0408163265306123,1.875,0.026,0.041935483870967745,0.024489795918367346,0.005,0.4538300000000002,0.8313000000000013,-1.12273,0.404,0.046,0.759,0.195,0.284,0.025,0.691,0.07590483508202915
55,0.126,0.1967741935483871,0.10612244897959183,0.065,1.142,0.8483870967741935,1.030612244897959,1.87,0.033,0.054838709677419356,0.030612244897959183,0.005,0.4506500000000001,0.8296500000000014,-1.1058200000000002,0.406,0.047,0.764,0.189,0.278,0.026,0.696,0.075525310906619
56,0.106,0.23225806451612904,0.05714285714285714,0.03,1.133,0.8483870967741935,1.0142857142857142,1.865,0.033,0.07419354838709677,0.018367346938775512,0.005,0.4509500000000001,0.8280000000000014,-1.1003000000000003,0.403,0.047,0.773,0.18,0.27,0.027,0.703,0.07514768435208591
57,0.124,0.2838709677419355,0.06326530612244897,0.025,1.136,0.8451612903225807,1.0224489795918368,1.865,0.031,0.09032258064516129,0.006122448979591836,0.0,0.45217000000000007,0.8264500000000015,-1.10622,0.426,0.048,0.768,0.184,0.273,0.027,0.7,0.07477194593032548
58,0.157,0.31290322580645163,0.10408163265306122,0.045,1.149,0.867741935483871,1.0346938775510204,1.865,0.043,0.0967741935483871,0.026530612244897958,0.0,0.4491100000000001,0.8243000000000015,-1.10294,0.454,0.041,0.769,0.19,0.286,0.027,0.687,0.07439808620067385
59,0.135,0.2709677419354839,0.0673469387755102,0.09,1.134,0.8354838709677419,1.0244897959183674,1.865,0.038,0.0967741935483871,0.014285714285714285,0.005,0.44771000000000016,0.8234000000000015,-1.0946000000000002,0.421,0.051,0.764,0.185,0.271,0.027,0.702,0.07402609576967048
60,0.137,0.20967741935483872,0.10816326530612246,0.095,1.136,0.8225806451612904,1.0326530612244897,1.875,0.04,0.0935483870967742,0.018367346938775512,0.01,0.4482900000000001,0.8214000000000015,-1.0965799999999999,0.402,0.055,0.754,0.191,0.271,0.025,0.704,0.07365596529082213
61,0.108,0.12903225806451613,0.11020408163265306,0.07,1.129,0.8129032258064516,1.0285714285714285,1.865,0.022,0.03870967741935484,0.018367346938775512,0.005,0.4502200000000001,0.8213000000000015,-1.1089299999999997,0.374,0.058,0.755,0.187,0.266,0.027,0.707,0.07328768546436802
62,0.09,0.17096774193548386,0.06938775510204082,0.015,1.129,0.8290322580645161,1.0183673469387755,1.865,0.025,0.054838709677419356,0.0163265306122449,0.0,0.45085000000000014,0.8200500000000016,-1.10463,0.382,0.053,0.765,0.182,0.266,0.027,0.707,0.07292124703704618
63,0.094,0.15806451612903225,0.06326530612244897,0.07,1.122,0.8225806451612904,1.0081632653061225,1.865,0.027,0.054838709677419356,0.018367346938775512,0.005,0.4515000000000001,0.8187000000000015,-1.0956499999999998,0.366,0.055,0.768,0.177,0.259,0.027,0.714,0.07255664080186094
64,0.079,0.16451612903225807,0.026530612244897958,0.075,1.121,0.8225806451612904,1.0081632653061225,1.86,0.022,0.054838709677419356,0.00816326530612245,0.005,0.4554100000000001,0.8186000000000015,-1.1029099999999998,0.37,0.055,0.769,0.176,0.259,0.028,0.713,0.07219385759785164
65,0.072,0.13870967741935483,0.036734693877551024,0.055,1.12,0.8096774193548387,1.0142857142857142,1.86,0.027,0.07096774193548387,0.00816326530612245,0.005,0.4580400000000001,0.8172500000000016,-1.09563,0.364,0.059,0.762,0.179,0.258,0.028,0.714,0.07183288830986238
66,0.08,0.16129032258064516,0.03877551020408163,0.055,1.121,0.8258064516129032,1.0081632653061225,1.855,0.026,0.04516129032258064,0.022448979591836733,0.005,0.4594800000000001,0.8159500000000017,-1.09644,0.372,0.054,0.771,0.175,0.26,0.029,0.711,0.07147372386831308
67,0.08,0.17096774193548386,0.044897959183673466,0.025,1.123,0.832258064516129,1.0081632653061225,1.855,0.025,0.06129032258064516,0.012244897959183673,0.0,0.46200000000000013,0.8157000000000016,-1.10052,0.377,0.052,0.773,0.175,0.262,0.029,0.709,0.07111635524897152
68,0.094,0.12903225806451613,0.08979591836734693,0.05,1.134,0.8193548387096774,1.0346938775510204,1.865,0.017,0.04516129032258064,0.004081632653061225,0.005,0.46581000000000006,0.8148500000000016,-1.1208099999999999,0.382,0.056,0.754,0.19,0.271,0.027,0.702,0.07076077347272666
69,0.108,0.14516129032258066,0.09795918367346938,0.075,1.126,0.8096774193548387,1.026530612244898,1.86,0.028,0.04516129032258064,0.026530612244897958,0.005,0.4688100000000001,0.8134500000000017,-1.101,0.378,0.059,0.756,0.185,0.264,0.028,0.708,0.07040696960536302
70,0.134,0.24193548387096775,0.07755102040816327,0.105,1.139,0.8419354838709677,1.030612244897959,1.865,0.026,0.05161290322580645,0.018367346938775512,0.005,0.46950000000000014,0.8121500000000019,-1.11369,0.42,0.049,0.763,0.188,0.276,0.027,0.697,0.0700549347573362
71,0.133,0.22903225806451613,0.08775510204081632,0.095,1.143,0.8516129032258064,1.026530612244898,1.88,0.028,0.06451612903225806,0.014285714285714285,0.005,0.46831000000000006,0.8117500000000017,-1.11381,0.409,0.046,0.765,0.189,0.277,0.024,0.699,0.06970466008354953
72,0.106,0.19032258064516128,0.061224489795918366,0.085,1.131,0.8258064516129032,1.0183673469387755,1.88,0.027,0.054838709677419356,0.014285714285714285,0.015,0.47103000000000006,0.8104000000000019,-1.10672,0.381,0.054,0.761,0.185,0.265,0.024,0.711,0.06935613678313178
73,0.111,0.2032258064516129,0.07346938775510205,0.06,1.13,0.8290322580645161,1.0183673469387755,1.87,0.036,0.08387096774193549,0.014285714285714285,0.015,0.46964000000000017,0.8086000000000018,-1.09261,0.39,0.053,0.764,0.183,0.266,0.026,0.708,0.06900935609921612
74,0.088,0.15161290322580645,0.07346938775510205,0.025,1.119,0.8161290322580645,1.006122448979592,1.865,0.023,0.04516129032258064,0.018367346938775512,0.0,0.47235000000000016,0.8084500000000018,-1.09871,0.36,0.057,0.767,0.176,0.256,0.027,0.717,0.06866430931872003
75,0.097,0.2032258064516129,0.04693877551020408,0.055,1.13,0.832258064516129,1.0183673469387755,1.865,0.022,0.06129032258064516,0.006122448979591836,0.0,0.4759700000000001,0.8093500000000018,-1.1116199999999998,0.393,0.052,0.766,0.182,0.267,0.027,0.706,0.06832098777212643
76,0.085,0.17419354838709677,0.05714285714285714,0.015,1.126,0.8225806451612904,1.0163265306122449,1.865,0.023,0.06129032258064516,0.00816326530612245,0.0,0.47960000000000014,0.8082000000000018,-1.10663,0.379,0.055,0.764,0.181,0.263,0.027,0.71,0.0679793828332658
77,0.084,0.13870967741935483,0.07142857142857142,0.03,1.126,0.8161290322580645,1.0204081632653061,1.865,0.03,0.07419354838709677,0.014285714285714285,0.0,0.4811800000000001,0.806700000000002,-1.09758,0.37,0.057,0.76,0.183,0.263,0.027,0.71,0.06763948591909946
78,0.075,0.08387096774193549,0.0653061224489796,0.085,1.126,0.8096774193548387,1.0244897959183674,1.865,0.013,0.02258064516129032,0.00816326530612245,0.01,0.48493000000000014,0.809050000000002,-1.11675,0.355,0.059,0.756,0.185,0.263,0.027,0.71,0.06730128848950397
79,0.068,0.08387096774193549,0.0673469387755102,0.045,1.131,0.8258064516129032,1.0285714285714285,1.855,0.016,0.02903225806451613,0.012244897959183673,0.005,0.4871700000000002,0.812250000000002,-1.11724,0.368,0.054,0.761,0.185,0.27,0.029,0.701,0.06696478204705644
80,0.071,0.07741935483870968,0.08163265306122448,0.035,1.13,0.8161290322580645,1.030612244897959,1.86,0.021,0.02903225806451613,0.024489795918367346,0.0,0.4886800000000001,0.8122000000000021,-1.1105099999999997,0.363,0.057,0.756,0.187,0.268,0.028,0.704,0.06662995813682115
81,0.071,0.11290322580645161,0.0653061224489796,0.02,1.132,0.8225806451612904,1.0244897959183674,1.875,0.022,0.04838709677419355,0.014285714285714285,0.0,0.49250000000000016,0.811100000000002,-1.11382,0.364,0.055,0.758,0.187,0.267,0.025,0.708,0.06629680834613705
82,0.043,0.05161290322580645,0.03877551020408163,0.04,1.119,0.8129032258064516,1.0040816326530613,1.875,0.013,0.01935483870967742,0.012244897959183673,0.005,0.49686000000000013,0.8134500000000022,-1.1103599999999998,0.322,0.058,0.765,0.177,0.254,0.025,0.721,0.06596532430440637
83,0.051,0.05806451612903226,0.05102040816326531,0.04,1.124,0.8096774193548387,1.0163265306122449,1.875,0.013,0.01935483870967742,0.012244897959183673,0.005,0.5003200000000001,0.8158000000000021,-1.11446,0.335,0.059,0.758,0.183,0.259,0.025,0.716,0.06563549768288433
84,0.077,0.11290322580645161,0.0673469387755102,0.045,1.136,0.832258064516129,1.0244897959183674,1.88,0.015,0.041935483870967745,0.004081632653061225,0.0,0.5039500000000001,0.816050000000002,-1.12463,0.365,0.052,0.76,0.188,0.27,0.024,0.706,0.06530732019446991
85,0.07,0.1,0.06938775510204082,0.025,1.144,0.8354838709677419,1.0326530612244897,1.895,0.019,0.03225806451612903,0.018367346938775512,0.0,0.5060300000000001,0.816100000000002,-1.1270799999999999,0.364,0.051,0.754,0.195,0.275,0.021,0.704,0.06498078359349757
86,0.09,0.12258064516129032,0.09387755102040816,0.03,1.154,0.8580645161290322,1.0387755102040817,1.895,0.023,0.03870967741935484,0.022448979591836733,0.0,0.5053800000000002,0.8159500000000023,-1.13035,0.384,0.044,0.758,0.198,0.285,0.021,0.694,0.06465587967553008
87,0.064,0.1,0.05714285714285714,0.025,1.15,0.8516129032258064,1.030612244897959,1.905,0.016,0.025806451612903226,0.0163265306122449,0.0,0.5073100000000001,0.8161500000000022,-1.1359300000000003,0.363,0.046,0.758,0.196,0.279,0.019,0.702,0.06433260027715243
88,0.064,0.08387096774193549,0.053061224489795916,0.06,1.146,0.8483870967741935,1.0244897959183674,1.905,0.014,0.025806451612903226,0.01020408163265306,0.005,0.5107300000000001,0.8174500000000023,-1.13542,0.351,0.047,0.76,0.193,0.275,0.019,0.706,0.06401093727576666
89,0.104,0.07741935483870968,0.12857142857142856,0.085,1.156,0.8419354838709677,1.0510204081632653,1.9,0.019,0.035483870967741936,0.0163265306122449,0.0,0.5141300000000001,0.8175000000000022,-1.1403999999999999,0.375,0.049,0.746,0.205,0.286,0.02,0.694,0.06369088258938783
90,0.122,0.07419354838709677,0.16938775510204082,0.08,1.16,0.832258064516129,1.0653061224489795,1.9,0.022,0.016129032258064516,0.026530612244897958,0.02,0.5142800000000001,0.8164000000000022,-1.13815,0.385,0.052,0.736,0.212,0.29,0.02,0.69,0.0633724281764409
91,0.112,0.09032258064516129,0.14489795918367346,0.065,1.15,0.8354838709677419,1.0489795918367346,1.885,0.03,0.03225806451612903,0.0326530612244898,0.02,0.5105300000000002,0.8149000000000024,-1.11625,0.381,0.051,0.748,0.201,0.283,0.023,0.694,0.06305556603555869
92,0.083,0.09032258064516129,0.1,0.03,1.132,0.8193548387096774,1.030612244897959,1.865,0.019,0.03225806451612903,0.018367346938775512,0.0,0.5125600000000001,0.8159500000000023,-1.1150300000000002,0.366,0.056,0.756,0.188,0.269,0.027,0.704,0.0627402882053809
93,0.082,0.13870967741935483,0.07142857142857142,0.02,1.129,0.8096774193548387,1.0244897959183674,1.88,0.015,0.035483870967741936,0.00816326530612245,0.0,0.5160200000000003,0.8152000000000023,-1.1174600000000001,0.366,0.059,0.753,0.188,0.263,0.024,0.713,0.062426586764353996
94,0.072,0.11612903225806452,0.0673469387755102,0.015,1.135,0.8129032258064516,1.030612244897959,1.89,0.022,0.04838709677419355,0.014285714285714285,0.0,0.5175500000000002,0.8151000000000025,-1.11453,0.362,0.058,0.749,0.193,0.267,0.022,0.711,0.062114453830532226
